  Time  Coordinate0  Coordinate1  Coordinate2  Force0  Force1  Force2  Displacement0  Displacement1  Displacement2
 1.06300000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01666279e-03  -1.51878553e-06  -9.06976154e-23   2.19810093e-05   8.13078020e-04   0.00000000e+00
 1.06400000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01667156e-03  -1.51891469e-06  -8.24465554e-23   2.19809997e-05   8.13079086e-04   0.00000000e+00
 1.06500000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01667675e-03  -1.51893526e-06   6.31747403e-25   2.19809915e-05   8.13080150e-04   0.00000000e+00
 1.06600000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01668501e-03  -1.51895194e-06   1.07841063e-24   2.19809823e-05   8.13081190e-04   0.00000000e+00
 1.06700000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01668995e-03  -1.51891525e-06  -5.22283095e-25   2.19809732e-05   8.13082225e-04   0.00000000e+00
 1.06800000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01669849e-03  -1.51906970e-06   7.74326173e-23   2.19809651e-05   8.13083257e-04   0.00000000e+00
 1.06900000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01670301e-03  -1.51892119e-06   6.05666339e-24   2.19809564e-05   8.13084270e-04   0.00000000e+00
 1.07000000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01671122e-03  -1.51912658e-06   4.56725074e-24   2.19809476e-05   8.13085279e-04   0.00000000e+00
 1.07100000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01671595e-03  -1.51897184e-06   1.52072558e-24   2.19809400e-05   8.13086287e-04   0.00000000e+00
 1.07200000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01672357e-03  -1.51918710e-06   2.39259846e-24   2.19809313e-05   8.13087277e-04   0.00000000e+00
 1.07300000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01672798e-03  -1.51900304e-06   5.74731394e-24   2.19809229e-05   8.13088261e-04   0.00000000e+00
 1.07400000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01673610e-03  -1.51924177e-06   1.45668447e-24   2.19809155e-05   8.13089241e-04   0.00000000e+00
 1.07500000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01674016e-03  -1.51900955e-06   3.64480140e-24   2.19809072e-05   8.13090210e-04   0.00000000e+00
 1.07600000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01674787e-03  -1.51933369e-06  -5.62368493e-25   2.19808988e-05   8.13091175e-04   0.00000000e+00
 1.07700000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01675196e-03  -1.51907428e-06   5.10147864e-24   2.19808919e-05   8.13092127e-04   0.00000000e+00
 1.07800000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01675945e-03  -1.51926683e-06   9.42428951e-24   2.19808838e-05   8.13093070e-04   0.00000000e+00
 1.07900000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01676331e-03  -1.51921610e-06  -9.00628521e-23   2.19808758e-05   8.13094009e-04   0.00000000e+00
 1.08000000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01677106e-03  -1.51927138e-06  -1.77122427e-24   2.19808688e-05   8.13094942e-04   0.00000000e+00
 1.08100000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01677466e-03  -1.51928652e-06   6.78727784e-24   2.19808611e-05   8.13095858e-04   0.00000000e+00
 1.08200000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01678214e-03  -1.51924358e-06   3.40798179e-24   2.19808533e-05   8.13096771e-04   0.00000000e+00
 1.08300000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01678589e-03  -1.51938771e-06   7.70659856e-23   2.19808466e-05   8.13097685e-04   0.00000000e+00
 1.08400000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01679278e-03  -1.51927435e-06   1.42977902e-23   2.19808389e-05   8.13098584e-04   0.00000000e+00
 1.08500000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01679656e-03  -1.51940482e-06   8.00575938e-23   2.19808315e-05   8.13099478e-04   0.00000000e+00
 1.08600000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01680388e-03  -1.51935777e-06  -5.65938850e-24   2.19808249e-05   8.13100366e-04   0.00000000e+00
 1.08700000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01680714e-03  -1.51939564e-06   8.65400675e-23   2.19808175e-05   8.13101239e-04   0.00000000e+00
 1.08800000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01681431e-03  -1.51940706e-06  -5.58465699e-24   2.19808100e-05   8.13102108e-04   0.00000000e+00
 1.08900000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01681785e-03  -1.51943061e-06   4.58104812e-24   2.19808039e-05   8.13102980e-04   0.00000000e+00
 1.09000000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01682456e-03  -1.51949533e-06  -7.88563989e-23   2.19807965e-05   8.13103834e-04   0.00000000e+00
 1.09100000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01682793e-03  -1.51938047e-06  -3.96534914e-24   2.19807893e-05   8.13104687e-04   0.00000000e+00
 1.09200000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01683497e-03  -1.51965568e-06   2.67687840e-24   2.19807831e-05   8.13105534e-04   0.00000000e+00
 1.09300000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01683808e-03  -1.51933439e-06  -9.64431186e-24   2.19807762e-05   8.13106359e-04   0.00000000e+00
 1.09400000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01684492e-03  -1.51964782e-06  -6.26098089e-24   2.19807690e-05   8.13107191e-04   0.00000000e+00
 1.09500000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01684828e-03  -1.51947041e-06   8.08771936e-23   2.19807630e-05   8.13108026e-04   0.00000000e+00
 1.09600000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01685459e-03  -1.51967648e-06   8.26927258e-24   2.19807561e-05   8.13108838e-04   0.00000000e+00
 1.09700000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01685790e-03  -1.51939515e-06  -7.28448471e-24   2.19807493e-05   8.13109655e-04   0.00000000e+00
 1.09800000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01686462e-03  -1.51986585e-06  -7.29261785e-23   2.19807434e-05   8.13110463e-04   0.00000000e+00
 1.09900000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01686762e-03  -1.51930930e-06   8.42433203e-23   2.19807366e-05   8.13111249e-04   0.00000000e+00
 1.10000000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01687420e-03  -1.51986624e-06  -2.47631320e-24   2.19807297e-05   8.13112045e-04   0.00000000e+00
 1.10100000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01687734e-03  -1.51948338e-06  -6.01189781e-24   2.19807242e-05   8.13112834e-04   0.00000000e+00
 1.10200000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01688340e-03  -1.51979449e-06   7.29670175e-24   2.19807176e-05   8.13113603e-04   0.00000000e+00
 1.10300000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01688654e-03  -1.51954247e-06   5.52664907e-24   2.19807109e-05   8.13114374e-04   0.00000000e+00
 1.10400000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01689305e-03  -1.51983519e-06   4.42779580e-24   2.19807053e-05   8.13115143e-04   0.00000000e+00
 1.10500000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01689576e-03  -1.51961664e-06   5.16880650e-24   2.19806989e-05   8.13115894e-04   0.00000000e+00
 1.10600000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01690221e-03  -1.51979364e-06   6.60641776e-23   2.19806924e-05   8.13116648e-04   0.00000000e+00
 1.10700000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01690519e-03  -1.51971420e-06  -1.60606329e-24   2.19806870e-05   8.13117404e-04   0.00000000e+00
 1.10800000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01691116e-03  -1.51983218e-06  -7.11183652e-24   2.19806804e-05   8.13118144e-04   0.00000000e+00
 1.10900000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01691404e-03  -1.51972655e-06  -7.97046135e-23   2.19806741e-05   8.13118878e-04   0.00000000e+00
 1.11000000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01692062e-03  -1.51985619e-06   8.76429261e-25   2.19806688e-05   8.13119611e-04   0.00000000e+00
 1.11100000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01692302e-03  -1.51976623e-06   8.71806992e-23   2.19806626e-05   8.13120332e-04   0.00000000e+00
 1.11200000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01692946e-03  -1.51987954e-06   8.40106590e-23   2.19806561e-05   8.13121049e-04   0.00000000e+00
 1.11300000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01693208e-03  -1.51977078e-06  -8.79855615e-24   2.19806511e-05   8.13121770e-04   0.00000000e+00
 1.11400000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01693806e-03  -1.51999732e-06  -3.18949746e-24   2.19806449e-05   8.13122472e-04   0.00000000e+00
 1.11500000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01694093e-03  -1.51966115e-06   4.03434978e-24   2.19806387e-05   8.13123172e-04   0.00000000e+00
 1.11600000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01694714e-03  -1.52014419e-06  -1.13445260e-24   2.19806334e-05   8.13123873e-04   0.00000000e+00
 1.11700000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01694965e-03  -1.51966671e-06   8.11448132e-23   2.19806275e-05   8.13124549e-04   0.00000000e+00
 1.11800000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01695574e-03  -1.52007444e-06   1.53076992e-23   2.19806214e-05   8.13125231e-04   0.00000000e+00
 1.11900000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01695829e-03  -1.51985776e-06   6.08094123e-24   2.19806166e-05   8.13125914e-04   0.00000000e+00
 1.12000000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01696425e-03  -1.51999680e-06   1.69893726e-22   2.19806105e-05   8.13126579e-04   0.00000000e+00
 1.12100000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01696669e-03  -1.51993643e-06  -1.88502867e-24   2.19806045e-05   8.13127248e-04   0.00000000e+00
 1.12200000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01697297e-03  -1.52007465e-06   7.53946080e-23   2.19805996e-05   8.13127909e-04   0.00000000e+00
 1.12300000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01697510e-03  -1.51990037e-06  -1.64869106e-22   2.19805939e-05   8.13128553e-04   0.00000000e+00
 1.12400000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01698118e-03  -1.52005464e-06  -5.77827234e-26   2.19805879e-05   8.13129213e-04   0.00000000e+00
 1.12500000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01698351e-03  -1.52011050e-06  -2.87252850e-24   2.19805833e-05   8.13129867e-04   0.00000000e+00
 1.12600000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01698914e-03  -1.51994497e-06  -8.60383871e-23   2.19805776e-05   8.13130500e-04   0.00000000e+00
 1.12700000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01699154e-03  -1.52010449e-06   8.67416848e-23   2.19805719e-05   8.13131147e-04   0.00000000e+00
 1.12800000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01699749e-03  -1.52012717e-06   7.80921110e-23   2.19805672e-05   8.13131779e-04   0.00000000e+00
 1.12900000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01699957e-03  -1.51995203e-06   2.62526619e-24   2.19805617e-05   8.13132397e-04   0.00000000e+00
 1.13000000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01700540e-03  -1.52021624e-06   8.55550507e-23   2.19805561e-05   8.13133022e-04   0.00000000e+00
 1.13100000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01700738e-03  -1.52005096e-06   9.04113771e-24   2.19805519e-05   8.13133631e-04   0.00000000e+00
 1.13200000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01701317e-03  -1.52011573e-06  -5.33643103e-24   2.19805463e-05   8.13134234e-04   0.00000000e+00
 1.13300000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01701505e-03  -1.52017974e-06   5.72040251e-24   2.19805408e-05   8.13134839e-04   0.00000000e+00
 1.13400000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01702103e-03  -1.52015861e-06  -7.46881854e-25   2.19805364e-05   8.13135432e-04   0.00000000e+00
 1.13500000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01702274e-03  -1.52008886e-06  -2.84410881e-24   2.19805312e-05   8.13136031e-04   0.00000000e+00
 1.13600000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01702837e-03  -1.52039311e-06   5.09119374e-24   2.19805259e-05   8.13136620e-04   0.00000000e+00
 1.13700000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01703050e-03  -1.51986433e-06  -8.08346967e-23   2.19805217e-05   8.13137220e-04   0.00000000e+00
 1.13800000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01703562e-03  -1.52067901e-06  -2.78929959e-24   2.19805163e-05   8.13137812e-04   0.00000000e+00
 1.13900000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01703762e-03  -1.51981488e-06  -8.59498569e-23   2.19805113e-05   8.13138369e-04   0.00000000e+00
 1.14000000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01704328e-03  -1.52049037e-06   8.20755623e-23   2.19805071e-05   8.13138944e-04   0.00000000e+00
 1.14100000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01704495e-03  -1.52007825e-06   1.33818513e-24   2.19805020e-05   8.13139518e-04   0.00000000e+00
 1.14200000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01705017e-03  -1.52042838e-06   5.60733743e-24   2.19804970e-05   8.13140078e-04   0.00000000e+00
 1.14300000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01705222e-03  -1.52013782e-06   8.96258233e-23   2.19804932e-05   8.13140641e-04   0.00000000e+00
 1.14400000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01705718e-03  -1.52040103e-06   1.16361906e-23   2.19804880e-05   8.13141190e-04   0.00000000e+00
 1.14500000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01705893e-03  -1.52017219e-06  -4.42459176e-24   2.19804831e-05   8.13141735e-04   0.00000000e+00
 1.14600000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01706426e-03  -1.52044518e-06  -2.59813682e-24   2.19804792e-05   8.13142288e-04   0.00000000e+00
 1.14700000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01706574e-03  -1.52022956e-06  -7.73018910e-23   2.19804747e-05   8.13142817e-04   0.00000000e+00
 1.14800000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01707103e-03  -1.52032396e-06  -5.27774993e-24   2.19804697e-05   8.13143353e-04   0.00000000e+00
 1.14900000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01707247e-03  -1.52045364e-06  -6.37862897e-24   2.19804660e-05   8.13143895e-04   0.00000000e+00
 1.15000000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01707733e-03  -1.52024844e-06  -1.41520267e-24   2.19804614e-05   8.13144407e-04   0.00000000e+00
 1.15100000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01707889e-03  -1.52043282e-06  -8.72197508e-23   2.19804568e-05   8.13144926e-04   0.00000000e+00
 1.15200000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01708437e-03  -1.52033200e-06  -6.89783536e-23   2.19804530e-05   8.13145453e-04   0.00000000e+00
 1.15300000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01708517e-03  -1.52044858e-06  -8.17627114e-23   2.19804484e-05   8.13145962e-04   0.00000000e+00
 1.15400000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01709027e-03  -1.52037281e-06   1.65475970e-22   2.19804441e-05   8.13146469e-04   0.00000000e+00
 1.15500000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01709187e-03  -1.52044387e-06   1.06163216e-23   2.19804409e-05   8.13146972e-04   0.00000000e+00
 1.15600000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01709642e-03  -1.52038083e-06   9.30431604e-23   2.19804360e-05   8.13147464e-04   0.00000000e+00
 1.15700000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01709771e-03  -1.52047872e-06   2.27875361e-24   2.19804315e-05   8.13147962e-04   0.00000000e+00
 1.15800000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01710269e-03  -1.52040050e-06  -7.19580495e-26   2.19804284e-05   8.13148463e-04   0.00000000e+00
 1.15900000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01710386e-03  -1.52055019e-06  -3.13173197e-24   2.19804244e-05   8.13148950e-04   0.00000000e+00
 1.16000000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01710850e-03  -1.52037689e-06  -2.41256170e-24   2.19804198e-05   8.13149425e-04   0.00000000e+00
 1.16100000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01710986e-03  -1.52050832e-06  -4.63893486e-24   2.19804165e-05   8.13149907e-04   0.00000000e+00
 1.16200000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01711421e-03  -1.52054194e-06  -7.07646926e-24   2.19804123e-05   8.13150371e-04   0.00000000e+00
 1.16300000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01711541e-03  -1.52035149e-06   4.14543880e-24   2.19804084e-05   8.13150838e-04   0.00000000e+00
 1.16400000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01712024e-03  -1.52073018e-06   3.42121809e-24   2.19804051e-05   8.13151313e-04   0.00000000e+00
 1.16500000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01712104e-03  -1.52031479e-06  -2.60482027e-24   2.19804010e-05   8.13151769e-04   0.00000000e+00
 1.16600000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01712576e-03  -1.52070090e-06  -7.88381009e-24   2.19803968e-05   8.13152229e-04   0.00000000e+00
 1.16700000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01712679e-03  -1.52042447e-06  -2.10159792e-24   2.19803941e-05   8.13152693e-04   0.00000000e+00
 1.16800000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01713095e-03  -1.52065385e-06  -8.56202991e-23   2.19803901e-05   8.13153139e-04   0.00000000e+00
 1.16900000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01713195e-03  -1.52048675e-06  -8.99689571e-25   2.19803861e-05   8.13153581e-04   0.00000000e+00
 1.17000000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01713665e-03  -1.52060128e-06   8.84404515e-23   2.19803831e-05   8.13154030e-04   0.00000000e+00
 1.17100000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01713727e-03  -1.52059570e-06  -6.86590158e-23   2.19803794e-05   8.13154463e-04   0.00000000e+00
 1.17200000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01714168e-03  -1.52054304e-06  -8.44661513e-23   2.19803755e-05   8.13154896e-04   0.00000000e+00
 1.17300000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01714254e-03  -1.52064537e-06  -2.28535934e-25   2.19803729e-05   8.13155338e-04   0.00000000e+00
 1.17400000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01714666e-03  -1.52060772e-06   5.52172535e-24   2.19803690e-05   8.13155761e-04   0.00000000e+00
 1.17500000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01714738e-03  -1.52059728e-06   8.98495306e-23   2.19803653e-05   8.13156182e-04   0.00000000e+00
 1.17600000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01715194e-03  -1.52065119e-06  -7.97051318e-23   2.19803625e-05   8.13156607e-04   0.00000000e+00
 1.17700000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01715236e-03  -1.52060864e-06  -7.80516740e-23   2.19803590e-05   8.13157021e-04   0.00000000e+00
 1.17800000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01715663e-03  -1.52068521e-06  -8.10733883e-23   2.19803553e-05   8.13157435e-04   0.00000000e+00
 1.17900000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01715733e-03  -1.52060681e-06  -1.54153880e-23   2.19803529e-05   8.13157851e-04   0.00000000e+00
 1.18000000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01716124e-03  -1.52073670e-06   1.60337011e-22   2.19803493e-05   8.13158253e-04   0.00000000e+00
 1.18100000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01716189e-03  -1.52055601e-06   7.16021595e-25   2.19803457e-05   8.13158656e-04   0.00000000e+00
 1.18200000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01716617e-03  -1.52084063e-06   8.30823653e-24   2.19803432e-05   8.13159061e-04   0.00000000e+00
 1.18300000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01716653e-03  -1.52053923e-06   5.04651745e-24   2.19803399e-05   8.13159448e-04   0.00000000e+00
 1.18400000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01717071e-03  -1.52075740e-06  -1.15017983e-23   2.19803363e-05   8.13159847e-04   0.00000000e+00
 1.18500000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01717093e-03  -1.52076703e-06   8.38710240e-23   2.19803342e-05   8.13160242e-04   0.00000000e+00
 1.18600000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01717507e-03  -1.52057375e-06  -2.55837218e-24   2.19803308e-05   8.13160623e-04   0.00000000e+00
 1.18700000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01717526e-03  -1.52087925e-06   1.76669116e-22   2.19803274e-05   8.13161012e-04   0.00000000e+00
 1.18800000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01717948e-03  -1.52059975e-06   8.02778301e-23   2.19803251e-05   8.13161395e-04   0.00000000e+00
 1.18900000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01717947e-03  -1.52084066e-06   8.69702516e-23   2.19803221e-05   8.13161768e-04   0.00000000e+00
 1.19000000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01718361e-03  -1.52067925e-06  -2.55961491e-24   2.19803188e-05   8.13162139e-04   0.00000000e+00
 1.19100000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01718392e-03  -1.52075767e-06   1.69516041e-24   2.19803166e-05   8.13162518e-04   0.00000000e+00
 1.19200000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01718743e-03  -1.52089992e-06   3.02322361e-24   2.19803133e-05   8.13162873e-04   0.00000000e+00
 1.19300000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01718784e-03  -1.52047235e-06   7.41671154e-23   2.19803103e-05   8.13163241e-04   0.00000000e+00
 1.19400000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01719177e-03  -1.52120444e-06  -9.79372717e-23   2.19803082e-05   8.13163612e-04   0.00000000e+00
 1.19500000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01719180e-03  -1.52031348e-06   9.23888130e-23   2.19803052e-05   8.13163971e-04   0.00000000e+00
 1.19600000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01719546e-03  -1.52133138e-06   1.45850814e-24   2.19803020e-05   8.13164322e-04   0.00000000e+00
 1.19700000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01719580e-03  -1.52015828e-06   8.04922599e-23   2.19803002e-05   8.13164682e-04   0.00000000e+00
 1.19800000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01719929e-03  -1.52145722e-06   8.45093183e-23   2.19802972e-05   8.13165040e-04   0.00000000e+00
 1.19900000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01719903e-03  -1.52025669e-06   4.08437873e-25   2.19802944e-05   8.13165371e-04   0.00000000e+00
 1.20000000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01720330e-03  -1.52117831e-06   1.62076089e-22   2.19802924e-05   8.13165719e-04   0.00000000e+00
 1.20100000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01720327e-03  -1.52059969e-06  -1.63745235e-24   2.19802894e-05   8.13166051e-04   0.00000000e+00
 1.20200000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01720617e-03  -1.52095717e-06  -2.43173319e-25   2.19802866e-05   8.13166374e-04   0.00000000e+00
 1.20300000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01720709e-03  -1.52069893e-06   7.99698623e-23   2.19802851e-05   8.13166716e-04   0.00000000e+00
 1.20400000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01720983e-03  -1.52101451e-06   8.14412745e-23   2.19802822e-05   8.13167042e-04   0.00000000e+00
 1.20500000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01720996e-03  -1.52067647e-06   9.99533789e-24   2.19802794e-05   8.13167365e-04   0.00000000e+00
 1.20600000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01721372e-03  -1.52101766e-06   8.45466274e-23   2.19802775e-05   8.13167699e-04   0.00000000e+00
 1.20700000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01721337e-03  -1.52076902e-06   7.04073731e-24   2.19802752e-05   8.13168010e-04   0.00000000e+00
 1.20800000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01721676e-03  -1.52088541e-06  -8.34747777e-23   2.19802724e-05   8.13168327e-04   0.00000000e+00
 1.20900000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01721685e-03  -1.52091564e-06  -7.93591045e-23   2.19802708e-05   8.13168652e-04   0.00000000e+00
 1.21000000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01721991e-03  -1.52082295e-06  -7.97667790e-23   2.19802681e-05   8.13168961e-04   0.00000000e+00
 1.21100000e+01   6.00000000e-01   2.00000000e-01   0.00000000e+00  -1.01721972e-03  -1.52095084e-06  -9.59470189e-24   2.19802656e-05   8.13169274e-04   0.00000000e+00
